ปริมาณฝน(มิลลิเมตร),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
รายวัน ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ที่,สถานี,เดือน/ปี,วันที่,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,รวม
,,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,
108  ,300202-แม่สะเรียง จ.แม่ฮ่องสอน,Dec-00,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2
109  ,300202-แม่สะเรียง จ.แม่ฮ่องสอน,Jan-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7
110  ,300202-แม่สะเรียง จ.แม่ฮ่องสอน,Feb-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-
111  ,300202-แม่สะเรียง จ.แม่ฮ่องสอน,Mar-01,0,0,0,0,0,0,0,0,29,20.5,0.1,4.7,19.5,22.1,13.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109
112  ,300202-แม่สะเรียง จ.แม่ฮ่องสอน,Apr-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5,-,9.5
113  ,300202-แม่สะเรียง จ.แม่ฮ่องสอน,May-01,17.1,0.6,2.2,0,0,3.6,0.4,0.2,1.8,0,1.5,1.8,8.4,0.1,6.3,9.4,0.1,0.4,4.1,0,0,0.8,0,10.5,0,0,2.3,4.2,5.6,3.9,17.2,102.5
114  ,300202-แม่สะเรียง จ.แม่ฮ่องสอน,Jun-01,10.4,11.8,0,0,0,0.2,18.3,6.1,0.1,0.7,6.3,8,11.1,18.7,0,6.3,0,1.8,0.1,5.4,0.3,0,7.1,2.6,0,0,1,0.8,8.7,6.3,-,132.1
115  ,300202-แม่สะเรียง จ.แม่ฮ่องสอน,Jul-01,4.9,0.5,0.2,9.3,4.7,2.9,11.6,1.7,2.9,4,1.2,0,0.4,0.4,9.4,21.3,17.4,2.9,18.9,6.8,11.9,18.3,1.4,0.2,0,1.2,0.3,1.9,12.2,0.8,3.9,173.5
116  ,300202-แม่สะเรียง จ.แม่ฮ่องสอน,Aug-01,5.9,14.3,6.9,1.5,11.2,7,19.9,4.1,12.4,0,60.7,8,3.9,3.3,4.8,17.7,0.8,2,4,1.7,0,0.3,3.2,0,0.4,3.3,0.5,3.1,11.9,0.1,4,216.9
117  ,300202-แม่สะเรียง จ.แม่ฮ่องสอน,Sep-01,0,0,0.4,1.1,12.1,0,10.6,0,47.1,0,0,1.5,57.9,26.6,0,0,3.6,0.5,0.2,20.8,0.1,9.7,1,13.9,5.6,0,0,2.9,4.4,2,-,222
118  ,300202-แม่สะเรียง จ.แม่ฮ่องสอน,Oct-01,0,0.1,0.4,0,0,24.6,0,0.2,22.5,19.2,35.3,0,12.5,0,0.1,30.9,6,2.7,0,0,0,0,0.2,6.9,18.6,2.2,2.1,2.9,4.3,3,0,194.7
119  ,300202-แม่สะเรียง จ.แม่ฮ่องสอน,Nov-01,7.6,0,0,37.5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,49.1
120  ,300202-แม่สะเรียง จ.แม่ฮ่องสอน,Dec-01,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7,0,0,0,0,0,0,0,0,0,0,0,0,7.9
121  ,300202-แม่สะเรียง จ.แม่ฮ่องสอน,Jan-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
122  ,300202-แม่สะเรียง จ.แม่ฮ่องสอน,Feb-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,7.8
123  ,300202-แม่สะเรียง จ.แม่ฮ่องสอน,Mar-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0.8
124  ,300202-แม่สะเรียง จ.แม่ฮ่องสอน,Apr-02,0,0,0,0,0,0,0,0,0,0,0,5.8,1,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0.2,-,7.9
125  ,300202-แม่สะเรียง จ.แม่ฮ่องสอน,May-02,26.5,0,0,36.1,4.4,0,4.5,0,0,0,2,17.3,0,11.2,7.5,17.7,15.5,35.6,19.4,0,0,0,0,2,0,0.9,0,38.9,2.2,9.7,0.3,251.7
126  ,300202-แม่สะเรียง จ.แม่ฮ่องสอน,Jun-02,1.3,15.6,0,0.3,5.1,0.5,5,1,43.4,4.5,0,2.8,0.6,3.9,0.2,5.4,5.4,13.5,10.5,3.3,16.6,13.1,5.6,2.1,1.3,0.4,7.1,2,2.4,5.6,-,178.5
127  ,300202-แม่สะเรียง จ.แม่ฮ่องสอน,Jul-02,6.5,2.9,12.5,18.4,0,7.4,4.1,6.6,1.9,1.7,7.6,14.2,1.9,7.6,0.8,7.5,1.2,1.1,1.5,5.4,11.6,1.1,2,4.5,2.8,3,22.6,6.1,1.5,0.2,1.4,167.6
128  ,300202-แม่สะเรียง จ.แม่ฮ่องสอน,Aug-02,8.9,34,1.3,23.1,3,1.8,17.5,6,1.7,6.6,8.8,17.5,7.3,4.4,4.9,12.1,19.5,6,40.4,40,12.2,6.9,0.6,24.2,1.3,2.9,0.4,3.9,25.9,0.5,14.5,358.1
129  ,300202-แม่สะเรียง จ.แม่ฮ่องสอน,Sep-02,17.2,8.8,4.1,17.8,2.5,2.9,2.8,10.2,0.3,5.4,0.7,0.6,0,2.8,0,32.3,0.6,13.3,1.8,13.4,9.6,0.1,0,0,1.5,10.4,0,1.3,1.9,13.4,-,175.7
130  ,300202-แม่สะเรียง จ.แม่ฮ่องสอน,Oct-02,6.6,1.2,14.8,0.2,0,8.4,0,0,0,0,0,0,0,0,0,0,0,0.1,1.8,0,0,0,10.2,9.1,0,0,0,0.4,3.7,0.2,0,56.7
131  ,300202-แม่สะเรียง จ.แม่ฮ่องสอน,Nov-02,1.5,3.7,2,0,0,0,0,0,0,0,0,0,0,3.3,0,0,0,0,0,0,0,1.4,0,21.1,0.3,4.1,2,0,0,0,-,39.4
132  ,300202-แม่สะเรียง จ.แม่ฮ่องสอน,Dec-02,0,0,0,0,0,0,0,0,17,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.9,6.8,0,0,0,0,0,42.9
133  ,300202-แม่สะเรียง จ.แม่ฮ่องสอน,Jan-03,0.6,1.2,0,2.4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.2
134  ,300202-แม่สะเรียง จ.แม่ฮ่องสอน,Feb-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-
135  ,300202-แม่สะเรียง จ.แม่ฮ่องสอน,Mar-03,0,0,0,0,0,0,0,0,0,0,0,0,1.1,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3
136  ,300202-แม่สะเรียง จ.แม่ฮ่องสอน,Apr-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,0,17.8,0,17,3.8,0.6,18,-,62.7
137  ,300202-แม่สะเรียง จ.แม่ฮ่องสอน,May-03,6.2,3.9,0,0,0,0,0,0,15.2,0,1,39.3,20.9,0.6,1.1,13.3,2.5,8,1.3,3.4,0,0,0,12.2,0,0,0,0,0,0.4,3.7,133
138  ,300202-แม่สะเรียง จ.แม่ฮ่องสอน,Jun-03,14.2,9.8,1.4,16.1,0,5.9,5.1,12.3,0.4,13,0,2.1,0,2.3,0,0,0.1,1.4,14.4,6.2,1.5,0.2,0.9,1.4,3.6,6.6,54.1,8,12.9,10.5,-,204.4
139  ,300202-แม่สะเรียง จ.แม่ฮ่องสอน,Jul-03,0.2,9.4,11.3,48,0.3,0,0.1,8.5,1.7,5,0,0.4,3.6,0.3,3.7,0,0,0,2.6,8.9,2.4,12.3,14.3,25.1,12.6,0.4,0,11.5,9.6,3.6,1.4,197.2
140  ,300202-แม่สะเรียง จ.แม่ฮ่องสอน,Aug-03,2.2,3,0,0.3,0.2,0,2,7.5,11.5,1.3,8.6,14.9,2.7,1,0,0,1.4,1.5,3.1,16.1,2.2,0.6,1.8,8.8,0.7,4.7,6.3,0,0,0,18.8,121.2
141  ,300202-แม่สะเรียง จ.แม่ฮ่องสอน,Sep-03,8.6,1,0,0,2.7,1.2,1.1,0.9,15.8,0.7,0,3.1,8.9,14.8,10.4,0,0,0,0,16,0.4,10.6,43.1,8.4,0,0,4.8,0,0.1,0,-,152.6
142  ,300202-แม่สะเรียง จ.แม่ฮ่องสอน,Oct-03,17.7,3.3,0,0,0,0.3,2,16.2,0,0,0,0,15.9,7.7,0,1.3,0.4,0,6.3,0,0,2.9,0,0,0,0,0,0,0,0,0,74
143  ,300202-แม่สะเรียง จ.แม่ฮ่องสอน,Nov-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
144  ,300202-แม่สะเรียง จ.แม่ฮ่องสอน,Dec-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
145  ,303201-เชียงราย จ.เชียงราย,Jan-98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
146  ,303201-เชียงราย จ.เชียงราย,Feb-98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-
147  ,303201-เชียงราย จ.เชียงราย,Mar-98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,11.8,0,12.7
148  ,303201-เชียงราย จ.เชียงราย,Apr-98,0,0,38.6,0,7.3,11.1,0,0,0,0,0,0,0,0,1,0,7.4,18.2,8,0.4,0,6.1,0,0,0,0,0,0,0,0,-,98.1
149  ,303201-เชียงราย จ.เชียงราย,May-98,20.9,0,0,34.2,0.4,0,6.6,0,0,9.5,0,20.1,5.6,0,4.5,0,1,0,19.6,4.8,0,0,0,0.7,0.3,3.4,1.1,16.5,0.1,3.7,6,159
150  ,303201-เชียงราย จ.เชียงราย,Jun-98,16,18.4,18.9,19.5,0,5.2,0,5.2,0,0,15.5,0.6,0,0,0,0,3,1,5,31.8,2.9,29.3,0.1,0,0,2.7,81.7,14.8,10.6,14.1,-,296.3
151  ,303201-เชียงราย จ.เชียงราย,Jul-98,27.6,5.3,24.3,20.9,12.6,0.3,0,2.1,8.2,13.4,9.3,0.8,0,18.9,17.7,0.6,3.4,44.3,0,8.8,1.8,11.2,1,3.1,15.5,34.6,2.6,0,0,0,2,290.3
152  ,303201-เชียงราย จ.เชียงราย,Aug-98,58.5,0.9,24.2,15.1,0.1,0,3.5,24.6,3.1,0.2,2.9,6,9.5,0.5,1,2,0,35.7,28.5,6.7,12,29,13.7,29.2,7.7,0,7.3,0,17.2,74.8,3.3,417.2
153  ,303201-เชียงราย จ.เชียงราย,Sep-98,0,1.7,0,36.6,26.2,45.6,30.6,31,1,0,0,0,0,18.3,20,0,0.1,0,0,0,0.1,0,0,27.6,0.2,0,0,0,0,0,-,239
154  ,303201-เชียงราย จ.เชียงราย,Oct-98,0,0,0,0,0,0,0,5.8,0,0.4,0,2.6,4,0,0,0,0,0.9,0.2,0,0,0,0,0,0,0,0,0,0,0,0,13.9
155  ,303201-เชียงราย จ.เชียงราย,Nov-98,0.3,16,11.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,1.2,0,0,0,0,1.8,4.2,0,0,-,42.1
156  ,303201-เชียงราย จ.เชียงราย,Dec-98,0,0,0,0,0,0,0,1,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2
157  ,303201-เชียงราย จ.เชียงราย,Jan-99,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,18.3,13.3,3.9,0.4,0,0,0,0,0,0,0,0,0,0,0,1.7,0,37.9
158  ,303201-เชียงราย จ.เชียงราย,Feb-99,0,0,0,0,0,0,0,0,0,0,0,9.5,0.2,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4,-,-,-,14.4
159  ,303201-เชียงราย จ.เชียงราย,Mar-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,44.5,0,0,0,0,0,0,0,0,45.1
160  ,303201-เชียงราย จ.เชียงราย,Apr-99,0,0,0,0,0,0,0,3.4,3.9,20,0,0,0,6.4,14.9,4,3.8,0,3.4,44.3,0,0,0,0,0,0,5.4,1,0.5,0,-,111
161  ,303201-เชียงราย จ.เชียงราย,May-99,0,0,0,1,3.5,6.4,41,8.5,0.1,0,8,4.9,0,3.3,14.5,4.1,0,1,39.2,17.2,0.2,1.6,4.1,22.1,0,10.4,5.6,0,17,6,0,219.7
162  ,303201-เชียงราย จ.เชียงราย,Jun-99,13.9,8,0.9,3.1,5.3,0,1,0,4.5,5.2,0.5,0,0,3.7,0,0,0,1.7,13.6,0.5,0,0.8,16,3.2,5.1,0,0,0,0,0,-,87
163  ,303201-เชียงราย จ.เชียงราย,Jul-99,0,0,0,0.1,2.3,0.2,0,3.1,0,1.4,7.5,0,0.1,0,0,0,0.2,7.7,0,0,4.9,0,0,108.3,9.2,9.7,3.1,1.3,0,0,1.9,161
164  ,303201-เชียงราย จ.เชียงราย,Aug-99,0.3,1.8,0,34.4,28.2,0,21.4,28.3,9.2,7.4,13,4.5,0.2,0,0,0.6,4.1,3.5,1.3,0,0,47.1,39.1,0,66.9,63.6,63.8,2.9,5,20.6,2,469.2
165  ,303201-เชียงราย จ.เชียงราย,Sep-99,21.4,0,0,0,2,0,18.2,5.1,0,0,10.3,16.6,0,0,1.5,5,0,33.8,0,32.9,10.3,7.2,1.6,3.8,3.7,0.4,0,0,0,0,-,173.8
166  ,303201-เชียงราย จ.เชียงราย,Oct-99,0,2.9,0,0,0,0,0,0,0,0,2.9,0,0,0,0,0,0,0,0,6.4,0.5,0,0,0,0.3,13.5,13.7,28.6,0.4,5.1,22.5,96.8
167  ,303201-เชียงราย จ.เชียงราย,Nov-99,41.6,0,0.4,0.2,0,0,0,2.4,8.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,53
168  ,303201-เชียงราย จ.เชียงราย,Dec-99,0,0,0,0.8,9.8,14.5,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
169  ,303201-เชียงราย จ.เชียงราย,Jan-00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
170  ,303201-เชียงราย จ.เชียงราย,Feb-00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9,0,0,0,0,0,0,0,7,26,0.4,27.3,-,-,65.6
171  ,303201-เชียงราย จ.เชียงราย,Mar-00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.7,0,15.9,17.6,11,0,73.2
172  ,303201-เชียงราย จ.เชียงราย,Apr-00,0,0,0,0,0,0,0,0,9.9,57.9,37,9,0,0,0,1.3,0.1,0.9,0,0,1.7,10.2,27.5,0,0,0.1,1,0,1.8,0,-,158.4
173  ,303201-เชียงราย จ.เชียงราย,May-00,2.7,0,0,47.4,55.8,0,0.8,0,0,6.1,0,3.3,1.9,0,28,25.8,0.9,2.8,28.8,26.2,0,0,0.1,0,4.1,4.9,0,0,0,27.2,1.6,268.4
174  ,303201-เชียงราย จ.เชียงราย,Jun-00,6.6,2,15.8,32.2,10.1,0,0,2.4,1,0,3.5,4.4,0,0.9,6.2,49.7,45.6,9.7,16.8,4.8,24.4,0.1,5.3,0.2,1.1,7.3,0.1,0,0.8,1.2,-,252.2
175  ,303201-เชียงราย จ.เชียงราย,Jul-00,0,0,0.4,3.8,2.8,22,1.2,0,13.9,24.5,14.9,30.6,0,3.1,25.4,4.4,4.3,5.8,1.7,11.2,4.6,13.8,0,3.6,24.5,0,0,7.2,3.9,0.1,5.5,233.2
176  ,303201-เชียงราย จ.เชียงราย,Aug-00,3.3,0,21.8,26.3,4.6,14,81.2,20.9,0.5,5.6,0.1,0,0,0,0,3.3,2.8,0,12.2,0,0,5.7,0,0,0,10,0,0,1.8,0.4,11.1,225.6
177  ,303201-เชียงราย จ.เชียงราย,Sep-00,14,20.7,68.2,36.1,20.1,6,16.2,9.1,0,0.1,0.2,12.3,52.1,13.3,0,0,0,0,0.3,0.3,1.7,0,0.1,6,0.1,0,0,3.2,2,4,-,286.1
178  ,303201-เชียงราย จ.เชียงราย,Oct-00,3.8,0,0,2.6,0.1,0.1,0,0,7.8,0,0,0,0,0,0,0,0,0,0,0,2.2,12.2,0,8.1,0.2,0,0,0,28.7,0.7,0,66.5
179  ,303201-เชียงราย จ.เชียงราย,Nov-00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.9,-,3.9
180  ,303201-เชียงราย จ.เชียงราย,Dec-00,2.8,0,0.5,1.6,0,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
181  ,303201-เชียงราย จ.เชียงราย,Jan-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9
182  ,303201-เชียงราย จ.เชียงราย,Feb-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-
183  ,303201-เชียงราย จ.เชียงราย,Mar-01,0,0,0,0,0,0,0,6.2,22.6,0.4,1.7,18.4,37.1,6,2.5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1.1,0,100
184  ,303201-เชียงราย จ.เชียงราย,Apr-01,0,0,0,0,0,0,0,0,0,0,1,20.9,0,16.4,0,0,0,0.5,1.2,0,0,0,0,0,0,0,0,0,0,4.1,-,44.1
185  ,303201-เชียงราย จ.เชียงราย,May-01,0,1.1,39.9,3,1.6,8.3,17.8,2.5,0,5.3,0,46.6,45.1,13.5,1.6,13.2,0,101.9,63.6,33.7,2.1,7.9,4.8,0,22.5,29,49.8,1.4,11.3,73.8,41.6,642.9
186  ,303201-เชียงราย จ.เชียงราย,Jun-01,0,27.7,0,29.8,40.3,5.2,0,0,0,11.1,0,6.3,0,0,0,1,0.1,5.7,0,0,0,27.5,0.3,0,0,0,10.1,0.2,3.4,2.9,-,171.6
187  ,303201-เชียงราย จ.เชียงราย,Jul-01,0,0,0,8.8,5.4,19.8,0.2,10.6,9,7.3,23.4,0.6,2.2,7.2,20.3,8.8,23.5,2.5,37.5,21.6,5.6,49.2,19.1,8,0.1,9.9,3.9,2.8,31.8,0.3,12.6,352
188  ,303201-เชียงราย จ.เชียงราย,Aug-01,4.3,23.9,58.6,0,0,1.7,3.1,0,0,0,12.6,7.2,17.3,13.9,0.5,0,5,24.9,0.3,0.4,1.8,0,0,0,0.5,16.3,17.6,34.7,0.6,0.6,0.5,246.3
189  ,303201-เชียงราย จ.เชียงราย,Sep-01,0,4.7,132.6,58.3,0.1,56.5,0,37.6,9.6,44,0,6.3,0,0,0,0,5.4,0.6,47.4,0.9,76.7,1.1,0,32.6,27.2,0,3.1,0.4,0,0,-,545.1
190  ,303201-เชียงราย จ.เชียงราย,Oct-01,3.3,7.5,0,50.8,3.2,0,0,0.1,31.7,11.7,0,0,0,0,0,0,2.8,0,0.7,0,0,0,0,3,5,1.6,40.8,8.7,8.2,0,0,179.1
191  ,303201-เชียงราย จ.เชียงราย,Nov-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
192  ,303201-เชียงราย จ.เชียงราย,Dec-01,0,0,0,0,0,0,3.8,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5
193  ,303201-เชียงราย จ.เชียงราย,Jan-02,0,0,0,0,0,0,0,0,0,0.2,5.8,7.9,0,0,0,0,0,0,0,0,0,0,6,2.8,0,0,0,0,0,0.8,0,23.5
194  ,303201-เชียงราย จ.เชียงราย,Feb-02,0,0,0,0,0,0,0,0,0,0,0,0,0,7,22.9,0,4.1,0,0,4.7,0.3,0,0,0,0,0,0,0,-,-,-,39
195  ,303201-เชียงราย จ.เชียงราย,Mar-02,0,0,0,0,0,0,1.7,0.3,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,1.4,0.5,4.2
196  ,303201-เชียงราย จ.เชียงราย,Apr-02,0,0,0,0,0,0,0,0,0,0,0.4,12.6,35.2,0,0,0,0,0,0,0,0,6,0,0.6,0,0,18.6,0,0,2.4,-,75.8
197  ,303201-เชียงราย จ.เชียงราย,May-02,0.8,0,0.2,12,1.1,1,0,7,1.4,18.7,36.1,42.2,3.2,0.1,30.9,33.7,42.8,11.6,6.7,0,0,0,11,7,9.5,3.2,0,0.7,1.6,17.3,0,299.8
198  ,303201-เชียงราย จ.เชียงราย,Jun-02,0,0,0,0,5.6,2.6,0.6,1.2,11,22.2,0,0.9,7.6,9.3,0.5,0.3,36.8,0,1.9,0,4,2.8,3,0,0,0.6,5.3,0,3,0,-,119.2
199  ,303201-เชียงราย จ.เชียงราย,Jul-02,3.2,2.4,7.9,0,0,5.3,1.7,2.2,1.6,6.3,0,3,2.1,38.5,23.6,3.3,10.4,0,2.1,25.6,7.5,0,0,0,0,28.9,0.8,40.9,3.9,7.2,4.9,233.3
200  ,303201-เชียงราย จ.เชียงราย,Aug-02,12.7,8.9,17,1.4,14.7,3.1,1.3,39.7,0,14.5,25.8,56.7,2.8,0.9,13,4.5,9.5,19.6,0,3.9,23.7,47.1,1.8,0,3.2,26.6,19.5,8.9,2.9,0,0,383.7
201  ,303201-เชียงราย จ.เชียงราย,Sep-02,5.6,18.9,13.3,8.5,0,22.2,4.9,19.4,7,0,0,0,0,7.1,7.5,4.2,1,12.8,0.8,0,0,0,5.8,0,0,0,0,0,4.5,5.5,-,149
202  ,303201-เชียงราย จ.เชียงราย,Oct-02,0.2,0,2.2,0.8,5.4,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,28.7,1.4,33.5,0,34.6,24.7,10.3,0.2,0,0,149.5
203  ,303201-เชียงราย จ.เชียงราย,Nov-02,0,138.6,14.7,0,0,0,0,0,0,0,0,0,0,1.6,0,4.5,10.5,0,0,0,0,1.8,0.1,1.4,9.8,25.6,13,0,0,0.6,-,222.2
204  ,303201-เชียงราย จ.เชียงราย,Dec-02,2.4,0,0,0,0,0,0,0,4.8,0,0.1,2.5,0,0,0,0,0,0,0,0,0,0,0,0,43.3,0.3,0,0,0,0,0,53.4
205  ,303201-เชียงราย จ.เชียงราย,Jan-03,10.8,20,0,1.3,28.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.5
206  ,303201-เชียงราย จ.เชียงราย,Feb-03,0,0,0,0,30.4,0.5,3.8,0,0,0,0,0.4,0.5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,35.7
207  ,303201-เชียงราย จ.เชียงราย,Mar-03,0,0,0,0,0,0,0,0,0,19.5,0,0,17.2,5.2,4.4,0,0,0,0,0,0,0.4,0.9,0,0.5,0,0,1.7,4,0,0,53.8
208  ,303201-เชียงราย จ.เชียงราย,Apr-03,0,0,0,0,0,0,0,0,0,0,23.1,2,0,0,0,21.2,6.8,2.9,0.1,1.9,0.4,0.1,0,0,0,0,0,0,0,0,-,58.5
209  ,303201-เชียงราย จ.เชียงราย,May-03,5,18.2,0,0,0,0,0,0,0,0.8,4.4,0,12,0,1.4,0,0,0.5,0,0,0,0,6,0,20.8,0,0,0,0,0,37.9,107
210  ,303201-เชียงราย จ.เชียงราย,Jun-03,0.8,3.4,38.3,7.7,0,3,0,4,0.3,3.2,1.6,3.6,1.1,0.1,12.2,0.8,13.9,0,0,0,0,8.5,4.6,3.1,0.3,0,9,11.5,11.3,0.5,-,142.8
211  ,303201-เชียงราย จ.เชียงราย,Jul-03,4.2,0.2,1.2,0,0.8,0,0.1,3.5,19.5,16.4,68.9,17.3,5.5,0,0,0,0,0,0,10.8,8.1,19.2,68,4.1,0,0,0,0,28,11.3,0.2,287.3
212  ,303201-เชียงราย จ.เชียงราย,Aug-03,0,26.6,3.2,0,0,0,60,1.3,8.8,5.6,14.6,7.3,2.8,0,0,5.9,13.9,10.8,45.1,2.3,0.2,0.2,9.8,10.2,0,0,3.1,0,0,0.2,3.4,235.3
213  ,303201-เชียงราย จ.เชียงราย,Sep-03,7,37.1,20.6,55.5,62.7,3.4,45.4,12.6,29.8,50.8,11.6,19.4,0.6,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,-,360.5
214  ,303201-เชียงราย จ.เชียงราย,Oct-03,0.1,0,0,0,0,0.2,0,0,0.1,0,0,0,0.5,0.1,0,0,0,0,0,14.9,0.2,0,44.8,0,0,0,0,0,1.8,0,0,62.7
215  ,303201-เชียงราย จ.เชียงราย,Nov-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
216  ,303201-เชียงราย จ.เชียงราย,Dec-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
217  ,303301-เชียงราย สกษ. จ.เชียงราย,Jan-98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.5
218  ,303301-เชียงราย สกษ. จ.เชียงราย,Feb-98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-
219  ,303301-เชียงราย สกษ. จ.เชียงราย,Mar-98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T,0.8,0.7,T,1.5
220  ,303301-เชียงราย สกษ. จ.เชียงราย,Apr-98,0,0,23.8,T,6.6,15.7,T,0,0,0,0,0,0,0,2.3,2.2,10.8,11.2,15,T,0,0.2,0.2,0,0,0,0,T,0,T,-,88.1
221  ,303301-เชียงราย สกษ. จ.เชียงราย,May-98,5.9,0.1,0,31.2,0.5,0,21.7,0,0,19.2,0,40.1,3.3,0,2.4,0,2.7,T,8.7,12.6,T,T,2.6,2.8,3.6,6.2,1,0,15.8,5,21.1,206.5
222  ,303301-เชียงราย สกษ. จ.เชียงราย,Jun-98,22.5,9.2,18.8,T,0.3,29.1,0,18.3,6.3,T,5.6,0,0,0,T,4.2,2.6,T,1,6.1,1.7,7.4,0,0,T,11.4,92.1,32.7,8.3,16.5,-,294.2
